,Location,Company,Title,Career,Edu,URL,InfoDetails,Tag,D_Day
390,서울 강남구,굿커리어,"중견기업 반도체장비 SW개발(C++) 주임,대리급 구함(굿커리어)",경력 1~8년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48175908,,"IT개발·데이터,백엔드/서버개발,앱개발,머신러닝,미들웨어,임베디드,펌웨어,SI개발,생산,공정엔지니어,구조해석/설계,시스템설계,자동제어,자동화설계,전기제어,전자제어,회로설계,디스플레이,반도체,생산자동화,스마트팩토리,열처리,자동용접,장비/공구,펌웨어,FPGA,FPCB,FA(공장자동화),PCB,SMPS,3D설계,VHDL,서울,강남구",시작일2024.05.12 12:00마감일2024.06.11 23:59
391,서울 강남구,굿커리어,"SI,NI기업 어플리케이션,데이터분석 엔지니어 대리,과장급 구함(",경력 4~11년,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48188865,,"IT개발·데이터,데이터엔지니어,데이터분석가,기술지원,보안관제,보안컨설팅,정보보안,유지보수,백엔드/서버개발,IT컨설팅,DBA,SE(시스템엔지니어),FAE,ICT컨설팅,SI개발,데이터라벨링,데이터마이닝,데이터시각화,딥러닝,네트워크,머신러닝,메타버스,반응형웹,미들웨어,빅데이터,솔루션,웹표준·웹접근성,아키텍쳐,트러블슈팅,정보통신,AI(인공지능),서울,강남구",시작일2024.05.13 19:00마감일2024.06.12 23:59
392,서울 강남구,굿커리어,"SI,NI 중견기업 NVIDIA HW 엔지니어 사원,대리,과장급 구함(굿커",경력 1~11년,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48188854,,"IT개발·데이터,데이터엔지니어,데이터분석가,기술지원,백엔드/서버개발,퍼블리셔,유지보수,DBA,SE(시스템엔지니어),데이터라벨링,데이터마이닝,데이터시각화,미들웨어,머신러닝,빅데이터,솔루션,알고리즘,영상처리,웹표준·웹접근성,취약점진단,임베디드,클라우드,펌웨어,AI(인공지능),풀스택,SVN,정보보안,보안컨설팅,보안관제,SI개발,IT컨설팅,서울,강남구",시작일2024.05.13 19:00마감일2024.06.12 23:59
393,서울 서초구,주식회사파워탤런트,AI 데이터 기술 연구 및 개발,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219092,,"IT개발·데이터,딥러닝,머신러닝,서울,서초구",시작일2024.05.17 18:00마감일2024.06.01 23:59
394,서울 서초구,주식회사파워탤런트,ML/DL model Ops,경력 3년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48219087,,"IT개발·데이터,머신러닝,서울,서초구",시작일2024.05.17 18:00마감일2024.06.01 23:59
395,서울 서초구 외,(주)비엠더코리아,[플리토] 한국어 소스 코드 문답 데이터 구축 작업자 채용,무관,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48210235,,"IT개발·데이터,머신러닝,빅데이터,AI(인공지능),NLP(자연어처리),S/W,데이터엔지니어,Java,Python,서울,강남구,광진구,서초구,성동구,송파구",시작일2024.05.17 00:00마감일2024.05.31 23:59
396,서울 서초구 외,(주)비엠더코리아,[플리토] LLM 학습용 한국어 질의/답변 데이터 구축 작업자 채용,무관,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48210226,,"IT개발·데이터,데이터분석가,빅데이터,데이터라벨링,머신러닝,NLP(자연어처리),NLU(자연어이해),AI(인공지능),미디어·문화·스포츠,작가,에디터,교열,원고작성,서울,강남구,광진구,서초구,성동구,송파구",시작일2024.05.17 00:00마감일2024.05.31 23:59
397,서울 강남구,굿커리어,유명 블록체인 전자지갑 개발사  백엔드 개발자(경력),경력 3~11년,"대졸(2,3년제) 이상",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48163280,,"IT개발·데이터,웹개발,웹마스터,유지보수,앱개발,정보보안,SI개발,백엔드/서버개발,데이터마이닝,딥러닝,머신러닝,블록체인,빅데이터,솔루션,웹표준·웹접근성,알고리즘,아키텍쳐,스크립트,인터페이스,트러블슈팅,클라우드,RDBMS,S/W,DBMS,AWS,Jenkins,Kubernetes,Linux,Node.js,OpenGL,NoSQL,서울,강남구",시작일2024.05.09 16:00마감일2024.05.24 23:59
398,서울 강남구,쓰리핸즈(3Handz),[ 이미지 생성 AI 전문가 ] iGaming 글로벌 개발 스튜디오,경력 3~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48205951,,"IT개발·데이터,머신러닝,이미지프로세싱,AWS,Azure,GCP,서울,강남구",상시채용
399,서울 강남구,쓰리핸즈(3Handz),[ Machine Learning Engineer ] iGaming 글로벌 개발 스튜디오,경력 3~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48194475,,"IT개발·데이터,게임개발,데이터분석가,데이터엔지니어,머신러닝,서울,강남구",상시채용
400,서울 강남구,구루넷,[세계적인 광고 플랫폼 기업] Senior Data Scientist 모집,경력 3~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48189030,,"IT개발·데이터,데이터엔지니어,DBA,빅데이터,데이터마이닝,데이터시각화,머신러닝,AI(인공지능),알고리즘,Python,R,SQL,딥러닝,데이터과학자,데이터사이언티스트,기획·전략,데이터분석,서울,강남구",시작일2024.05.13 20:00마감일2024.06.12 23:59
401,서울 강남구,구루넷,[세계적인 광고 플랫폼 기업] Senior Software Engineer 모집,경력 8년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48189025,,"IT개발·데이터,머신러닝,AI(인공지능),알고리즘,Python,R,SQL,딥러닝,클라우드,DevOps,Kubernetes,Tensorflow,GoLang,Hadoop,AWS,서울,강남구",시작일2024.05.13 20:00마감일2024.06.12 23:59
402,서울 강남구,구루넷,[세계적인 광고 솔루션 기업] Senior Technical Program Manager,경력 5~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48189014,,"IT개발·데이터,솔루션,머신러닝,NLP(자연어처리),빅데이터,데이터엔지니어,IT컨설팅,ICT컨설팅,백엔드/서버개발,앱개발,딥러닝,모델링,데이터마이닝,AWS,기획·전략,PM(프로젝트매니저),서울,강남구",시작일2024.05.13 20:00마감일2024.06.12 23:59
403,서울 강남구,㈜벤처피플,국내 대기업계열 종합유통관련회사  TA (TextAnalytics),경력 7년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48185518,,"IT개발·데이터,SQA,Java,MySQL,RestAPI,Spring,AI(인공지능),Python,머신러닝,딥러닝,AWS,서울,강남구",시작일2024.05.13 15:00마감일2024.06.12 23:59
404,서울 강남구,(주)에임즈인터내셔널코리아,[대기업 유통사]   빅데이터 담당 (과장급),경력 5~12년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48181530,,"IT개발·데이터,AI(인공지능),아키텍쳐,IT컨설팅,머신러닝,빅데이터,딥러닝,데이터시각화,SQL,Python,서울,강남구",상시채용
405,서울 서초구,(주)투비파트너즈,[코스닥] 기업 및 공공분야 AI 컨설턴트 (5~10년),경력 3~7년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48176189,,"IT개발·데이터,AI(인공지능),빅데이터,딥러닝,솔루션,알고리즘,클라우드,IT컨설팅,정보보안,NLP(자연어처리),머신러닝,NLU(자연어이해),연구·R&D,AI(인공지능),기획·전략,PM(프로젝트매니저),PL(프로젝트리더),사업관리,IT컨설팅,서울,서초구",시작일2024.05.12 16:00마감일2024.05.25 23:59
406,서울 강남구,㈜벤처피플,국내대기업계열종합유통전문회사  TA (TextAnalytics),경력 7년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48171197,,"IT개발·데이터,SQA,Java,MySQL,RestAPI,Spring,AI(인공지능),Python,머신러닝,딥러닝,AWS,서울,강남구",시작일2024.05.10 15:00마감일2024.05.24 23:59
407,서울 강남구,(주)에이치알글로벌네트워크,mo[중소/글로벌/실리콘밸리/AI/광고플랫폼]lo 4.대용량 시스템,경력 15~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48164807,,"IT개발·데이터,DevOps,SE(시스템엔지니어),유지보수,데이터엔지니어,머신러닝,딥러닝,데이터마이닝,데이터시각화,검색엔진,서울,강남구",시작일2024.05.09 21:00마감일2024.05.24 23:59
408,서울 강남구,(주)에이치알글로벌네트워크,mo[중소/글로벌/실리콘밸리/AI/광고플랫폼]lo 3.테크니칼 PM,경력 7~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48164801,,"IT개발·데이터,DevOps,SE(시스템엔지니어),유지보수,데이터엔지니어,머신러닝,딥러닝,데이터마이닝,데이터시각화,검색엔진,서울,강남구",시작일2024.05.09 21:00마감일2024.05.24 23:59
409,서울 강남구,(주)에이치알글로벌네트워크,mo[중소/글로벌/실리콘밸리/AI/광고플랫폼lo데이타 사이언티스트,경력 3~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48164796,,"IT개발·데이터,DevOps,SE(시스템엔지니어),데이터엔지니어,머신러닝,딥러닝,데이터마이닝,데이터시각화,검색엔진,SI개발,모델링,서울,강남구",시작일2024.05.09 21:00마감일2024.05.24 23:59
410,서울 강남구,(주)에이치알글로벌네트워크,mo[중소/글로벌/실리콘밸리/AI/광고플랫폼]lo 1.데이타 엔지니어,경력 8~20년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48164791,,"IT개발·데이터,DevOps,SE(시스템엔지니어),유지보수,데이터엔지니어,머신러닝,딥러닝,데이터마이닝,데이터시각화,검색엔진,서울,강남구",시작일2024.05.09 21:00마감일2024.05.24 23:59
411,서울 강남구 외,위키에이드,[판교] 딥러닝/영상처리 알고리즘 개발자,경력 2년 ↑,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48251546,,"IT개발·데이터,머신러닝,AI(인공지능),C,,C++,C언어,MFC,Python,알고리즘,딥러닝,Pytorch,Tensorflow,Keras,서울,강남구,경기,성남시 분당구,수원시,안양시,용인시",시작일2024.05.22 21:00마감일2024.06.21 23:59
412,서울 강남구 외,(주)사람인에이치에스,[정규직/전문성1위/CX 플랫폼 리더] AI 개발 경력직 채용,경력 4년 ↑,대졸(4년제) 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=48123594,,"IT개발·데이터,딥러닝,Tensorflow,알고리즘,Pytorch,신경망,Keras,백엔드/서버개발,웹개발,퍼블리셔,프론트엔드,데이터분석가,데이터엔지니어,앱개발,QA/테스터,머신러닝,데이터마이닝,데이터라벨링,데이터시각화,모델링,모의해킹,AI(인공지능),취약점진단,빅데이터,NLP(자연어처리),NLU(자연어이해),GPT,영상처리,Java,Javascript,풀스택,서울,강남구,마포구,영등포구,용산구,경기,과천시,광명시,부천시,성남시",상시채용
413,서울 구로구 외,(주)폴라리스오피스,LLMOps (1년 이상),경력 1~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47715606,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",상시채용
414,서울 금천구 외,(주)인터엑스,"[서울] 데이터분석(이미지 및 영상 데이터 분석가, Data Scientist)",경력 2~5년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=45410472,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",상시채용
415,서울 강남구 외,주식회사 제제소프트,"빅데이터 플랫폼 개발자,  머신러닝 개발자",경력 3~15년,석사졸업 이상(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47241049,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",상시채용
416,서울 금천구 외,(주)모핀,[MOFIN] 2023 하반기 채용 - AI 개발자,경력 5~7년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=47062186,,"IT개발·데이터,기술지원,SE(시스템엔지니어),딥러닝,머신러닝,빅데이터,빌링,펌웨어,AI(인공지능),API,SDK,C++,C언어,Linux,OpenCV,Python,Pytorch,RestAPI,Tensorflow,VisualC·C++,연구·R&D,AI(인공지능),서울,강서구,경기,김포시,파주시",상시채용
417,서울 강남구 외,(주)그라운드컨트롤,[플랫폼개발] 풀스택 / 백엔드 / 프론트엔드,경력 3~8년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=45476023,,"IT개발·데이터,앱개발,웹개발,퍼블리셔,프론트엔드,웹표준·웹접근성,API,APM,Javascript,PHP,Python,백엔드/서버개발,MySQL,SI개발,검색엔진,딥러닝,머신러닝,반응형웹,빅데이터,솔루션,크롤링,스크립트,풀스택,Node.js,React,React-Native,Vue.js,ReactJS,RestAPI,TypeScript,Webpack,서울,양천구",상시채용
418,서울 강남구 외,(주)업템포글로벌,[초고속 성장 기업] 개발 PM 모집,경력 3~8년,학력무관(예정자 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=43539669,,"IT개발·데이터,앱개발,웹개발,퍼블리셔,프론트엔드,웹표준·웹접근성,API,APM,Javascript,PHP,Python,백엔드/서버개발,MySQL,SI개발,검색엔진,딥러닝,머신러닝,반응형웹,빅데이터,솔루션,크롤링,스크립트,풀스택,Node.js,React,React-Native,Vue.js,ReactJS,RestAPI,TypeScript,Webpack,서울,양천구",상시채용
419,서울 서초구 외,(주)워트인텔리전스,[워트 개발팀] 데이터 엔지니어 모집 (국내 최대 데이터),경력 2~10년,대졸(4년제) 이상,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=42500380,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
420,서울 강남구 외,(주)업템포글로벌,백엔드 개발 팀원 모집 [경력/글로벌인재],경력 3~10년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=46023944,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
421,서울 강남구 외,(주)업템포글로벌,프론트엔드 개발 팀원 모집 [경력/글로벌 인재],경력 3~7년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=46023937,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
422,서울 강남구 외,(주)블랙탠저린,머신러닝 개발자 구인,경력 3~20년,학력무관,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=list&rec_idx=45702882,,"IT개발·데이터,DBMS,RDBMS,MySQL,데이터분석가,데이터엔지니어,데이터시각화,딥러닝,머신러닝,데이터마이닝,빅데이터,챗봇,Python,R,서울,성동구",상시채용
